Transaction ID,Item,Quantity,Price Per Unit,Total Spent,Transaction Date
TXN_9464961,sandwich,4.0,4.0,8.0,2023-11-23
TXN_7445257,coffee,1.0,2.0,2.0,2023-04-02
TXN_4886990,salad,3.0,5.0,15.0,2023-12-17
TXN_4962147,cake,2.0,3.0,6.0,2023-02-07
TXN_5575420,smoothie,3.0,4.0,12.0,2023-06-26
TXN_1687822,salad,4.0,5.0,20.0,2023-02-06
TXN_3628566,coffee,5.0,2.0,10.0,2023-08-17
TXN_5297746,coffee,3.0,2.0,6.0,2023-07-11
TXN_5230719,cake,5.0,3.0,15.0,2023-03-23
TXN_9244886,coffee,1.0,2.0,2.0,2023-02-09
TXN_8145813,juice,4.0,3.0,12.0,2023-02-10
TXN_4179797,tea,2.0,1.5,3.0,2023-11-06
TXN_7485379,juice,1.0,3.0,3.0,2023-03-27
TXN_3171150,error,1.0,3.0,3.0,2023-02-06
TXN_7988991,tea,4.0,1.5,6.0,2023-02-06
TXN_3801485,coffee,5.0,2.0,10.0,2023-11-10
TXN_2312908,coffee,3.0,2.0,6.0,2023-02-07
TXN_6826342,juice,2.0,3.0,6.0,2023-03-30
TXN_3620213,coffee,2.0,2.0,4.0,2023-09-09
TXN_4030181,smoothie,5.0,4.0,20.0,2023-09-20
TXN_1664563,smoothie,3.0,4.0,12.0,2023-04-28
TXN_2002730,smoothie,2.0,4.0,8.0,2023-09-27
TXN_9662827,tea,1.0,1.5,1.5,2023-09-30
TXN_9579691,cookie,5.0,1.0,5.0,2023-01-16
TXN_4131020,sandwich,2.0,4.0,8.0,2023-06-15
TXN_3462602,cake,3.0,3.0,9.0,2023-08-27
TXN_1149624,cake,3.0,3.0,8.0,2023-09-14
TXN_2628157,coffee,3.0,2.0,8.0,2023-10-26
TXN_9152120,sandwich,4.0,4.0,16.0,2023-03-28
TXN_9018195,cake,5.0,3.0,15.0,2023-10-07
TXN_7799711,smoothie,5.0,3.0,20.0,2023-12-03
TXN_6697374,smoothie,2.0,4.0,8.0,2023-07-31
TXN_9014681,unknown,3.0,4.0,12.0,2023-01-03
TXN_4366417,sandwich,3.0,4.0,12.0,2023-10-10
TXN_3930313,cookie,3.0,1.0,3.0,2023-02-06
TXN_7511351,tea,4.0,1.5,6.0,2023-10-07
TXN_5205595,juice,1.0,3.0,3.0,2023-03-01
TXN_8276063,coffee,1.0,2.0,2.0,2023-01-06
TXN_1020478,coffee,1.0,2.0,2.0,2023-03-09
TXN_5176767,smoothie,4.0,4.0,16.0,2023-05-03
TXN_6043396,sandwich,3.0,4.0,12.0,2023-10-07
TXN_4975029,smoothie,4.0,4.0,16.0,2023-04-23
TXN_9493077,cake,4.0,3.0,12.0,2023-01-10
TXN_3493771,cake,2.0,3.0,6.0,2023-02-13
TXN_8640673,juice,2.0,3.0,6.0,2023-09-11
TXN_4793771,cake,4.0,3.0,12.0,2023-12-26
TXN_8107005,juice,3.0,3.0,9.0,2023-09-15
TXN_7857126,cookie,4.0,1.0,4.0,2023-08-21
TXN_2940613,juice,4.0,3.0,12.0,2023-06-28
TXN_2407379,smoothie,4.0,4.0,16.0,2023-03-13
TXN_3376952,tea,2.0,3.0,3.0,2023-10-23
TXN_4083004,sandwich,5.0,4.0,20.0,2023-03-06
TXN_3635628,sandwich,3.0,4.0,12.0,2023-10-28
TXN_3554772,tea,3.0,1.5,4.5,2023-10-06
TXN_9454387,salad,2.0,5.0,10.0,2023-01-02
TXN_9660362,cake,2.0,3.0,6.0,2023-08-16
TXN_9281939,error,3.0,1.5,4.5,2023-05-22
TXN_2347248,salad,1.0,5.0,5.0,2023-11-11
TXN_3732426,sandwich,2.0,4.0,8.0,2023-03-07
TXN_8675558,tea,5.0,1.5,7.5,2023-05-23
TXN_1963345,smoothie,4.0,4.0,16.0,2023-10-12
TXN_6332405,juice,3.0,3.0,9.0,2023-12-03
TXN_8946323,tea,2.0,3.0,3.0,2023-08-23
TXN_1529961,smoothie,4.0,4.0,16.0,2023-09-29
TXN_8860052,cake,5.0,3.0,15.0,2023-07-18
TXN_6732833,salad,1.0,5.0,5.0,2023-07-21
TXN_1983705,juice,3.0,3.0,9.0,2023-02-06
TXN_6232398,juice,2.0,3.0,6.0,2023-07-05
TXN_2391245,error,4.0,2.0,8.0,2023-04-13
TXN_7670296,juice,2.0,3.0,6.0,2023-01-25
TXN_6128086,tea,4.0,3.0,6.0,2023-12-26
TXN_1141405,cookie,1.0,1.0,1.0,2023-02-06
TXN_4898346,smoothie,2.0,4.0,8.0,2023-05-07
TXN_2807324,sandwich,2.0,4.0,8.0,2023-11-13
TXN_4428486,smoothie,1.0,4.0,4.0,2023-07-28
TXN_4430772,coffee,5.0,2.0,10.0,2023-01-11
TXN_7251108,error,3.0,3.0,9.0,2023-10-04
TXN_3987718,tea,4.0,1.5,6.0,2023-12-24
TXN_6658070,juice,2.0,3.0,6.0,2023-11-03
TXN_6007437,juice,1.0,3.0,3.0,2023-11-22
TXN_6030518,sandwich,3.0,4.0,12.0,2023-12-20
TXN_4228838,coffee,5.0,2.0,10.0,2023-09-22
TXN_3303518,juice,4.0,3.0,12.0,2023-06-30
TXN_1272118,cookie,4.0,1.0,4.0,2023-04-21
TXN_4060215,salad,3.0,5.0,15.0,2023-01-12
TXN_2569119,juice,1.0,3.0,3.0,2023-08-04
TXN_2894945,coffee,2.0,2.0,4.0,2023-02-28
TXN_7992512,sandwich,5.0,4.0,20.0,2023-07-17
TXN_2771512,error,4.0,3.0,12.0,2023-12-23
TXN_6109953,error,3.0,3.0,9.0,2023-04-22
TXN_5728193,sandwich,1.0,4.0,4.0,2023-02-06
TXN_2417271,tea,4.0,1.5,6.0,2023-02-01
TXN_8156455,cake,2.0,3.0,6.0,2023-02-12
TXN_7063005,cake,1.0,3.0,3.0,2023-01-18
TXN_9425096,smoothie,5.0,4.0,20.0,2023-06-12
TXN_6236737,juice,5.0,3.0,15.0,2023-03-19
TXN_9691364,cookie,3.0,1.0,3.0,2023-03-02
TXN_4688280,unknown,1.0,1.5,1.5,2023-02-16
TXN_1770648,sandwich,4.0,4.0,16.0,2023-09-30
TXN_1524602,unknown,3.0,2.0,6.0,2023-05-11
TXN_5289658,smoothie,2.0,4.0,8.0,2023-02-06
TXN_2602732,salad,4.0,5.0,20.0,2023-06-09
TXN_5132482,juice,2.0,3.0,6.0,2023-12-21
TXN_3281605,unknown,1.0,1.5,1.5,2023-07-27
TXN_9969836,cookie,5.0,1.0,5.0,2023-04-06
TXN_7938279,tea,3.0,1.5,4.5,2023-03-17
TXN_8712307,juice,5.0,3.0,15.0,2023-04-10
TXN_8595386,cookie,4.0,1.0,4.0,2023-08-04
TXN_6398450,tea,2.0,1.5,3.0,2023-11-19
TXN_3042552,unknown,1.0,3.0,3.0,2023-09-08
TXN_7084298,cake,3.0,3.0,9.0,2023-02-18
TXN_8384428,cookie,1.0,1.0,1.0,2023-08-11
TXN_6541329,cookie,2.0,1.0,2.0,2023-09-28
TXN_7667139,sandwich,3.0,4.0,12.0,2023-12-05
TXN_1268811,salad,1.0,5.0,5.0,2023-01-04
TXN_9190025,tea,4.0,1.5,6.0,2023-02-06
TXN_5056808,juice,1.0,3.0,8.0,2023-02-25
TXN_9191048,cake,5.0,3.0,15.0,2023-09-18
TXN_5105810,cookie,5.0,3.0,5.0,2023-01-17
TXN_3272613,cookie,2.0,1.0,2.0,2023-03-30
TXN_3690903,coffee,3.0,2.0,6.0,2023-10-22
TXN_1938413,smoothie,4.0,4.0,16.0,2023-04-01
TXN_1396019,coffee,4.0,2.0,8.0,2023-12-03
TXN_6989000,tea,2.0,1.5,3.0,2023-02-24
TXN_4811225,tea,5.0,1.5,7.5,2023-11-01
TXN_2193333,coffee,4.0,2.0,8.0,2023-07-21
TXN_4564220,tea,1.0,1.5,1.5,2023-05-09
TXN_5414186,smoothie,1.0,4.0,4.0,2023-04-24
TXN_1740742,tea,4.0,1.5,6.0,2023-10-06
TXN_2547084,sandwich,1.0,4.0,4.0,2023-12-16
TXN_8879936,cake,5.0,3.0,15.0,2023-07-25
TXN_1605677,tea,5.0,1.5,7.5,2023-01-15
TXN_6070787,sandwich,3.0,4.0,12.0,2023-02-26
TXN_3441457,salad,2.0,3.0,10.0,2023-10-20
TXN_1236759,coffee,1.0,2.0,2.0,2023-01-26
TXN_9239309,salad,4.0,5.0,8.0,2023-02-06
TXN_7196144,smoothie,3.0,4.0,12.0,2023-03-28
TXN_3981406,salad,4.0,5.0,20.0,2023-04-17
TXN_2152054,cake,2.0,3.0,6.0,2023-05-11
TXN_9339037,cookie,2.0,1.0,2.0,2023-07-21
TXN_7308629,salad,4.0,5.0,20.0,2023-11-24
TXN_9407636,smoothie,4.0,4.0,16.0,2023-10-01
TXN_4755860,juice,5.0,3.0,15.0,2023-10-28
TXN_6118079,coffee,1.0,2.0,2.0,2023-07-01
TXN_6415784,salad,3.0,5.0,15.0,2023-08-16
TXN_4417326,sandwich,3.0,4.0,12.0,2023-02-06
TXN_2090061,smoothie,4.0,4.0,8.0,2023-06-23
TXN_8128656,smoothie,5.0,4.0,20.0,2023-04-24
TXN_6714749,sandwich,1.0,4.0,4.0,2023-08-02
TXN_1103495,juice,1.0,3.0,3.0,2023-02-06
TXN_8099424,cake,4.0,3.0,12.0,2023-04-02
TXN_5103036,juice,2.0,3.0,6.0,2023-12-04
TXN_6013024,juice,3.0,3.0,9.0,2023-09-06
TXN_8065852,sandwich,1.0,4.0,4.0,2023-07-17
TXN_2035283,error,3.0,4.0,12.0,2023-01-14
TXN_1336727,smoothie,2.0,3.0,8.0,2023-10-18
TXN_5724548,cake,5.0,3.0,15.0,2023-08-12
TXN_3521791,coffee,1.0,2.0,2.0,2023-06-11
TXN_2678484,coffee,1.0,2.0,2.0,2023-03-27
TXN_6696619,cake,3.0,3.0,9.0,2023-03-19
TXN_2734718,tea,2.0,1.5,3.0,2023-08-16
TXN_7465693,juice,3.0,4.0,12.0,2023-09-04
TXN_8241649,tea,5.0,1.5,7.5,2023-03-15
TXN_6125646,cookie,2.0,1.0,2.0,2023-06-12
TXN_8639973,cookie,5.0,1.0,5.0,2023-07-06
TXN_1349640,juice,2.0,3.0,6.0,2023-06-17
TXN_3719842,cake,3.0,3.0,9.0,2023-05-05
TXN_3863940,salad,2.0,5.0,10.0,2023-06-18
TXN_9660030,cake,5.0,3.0,15.0,2023-11-24
TXN_9649503,cake,1.0,3.0,3.0,2023-01-02
TXN_6618160,tea,5.0,1.5,7.5,2023-03-13
TXN_9121241,sandwich,5.0,4.0,20.0,2023-03-18
TXN_4419474,juice,2.0,3.0,6.0,2023-02-04
TXN_5639485,cookie,3.0,1.0,3.0,2023-07-02
TXN_9997263,cookie,2.0,1.0,2.0,2023-03-05
TXN_4590013,tea,5.0,1.5,7.5,2023-04-19
TXN_4958354,sandwich,4.0,3.0,16.0,2023-05-01
TXN_9240476,coffee,5.0,2.0,10.0,2023-04-29
TXN_2457961,coffee,2.0,2.0,4.0,2023-06-08
TXN_6494145,cookie,2.0,1.0,2.0,2023-08-18
TXN_2142941,cookie,5.0,1.0,5.0,2023-11-03
TXN_2405666,error,2.0,3.0,6.0,2023-04-20
TXN_4125871,juice,4.0,3.0,12.0,2023-12-16
TXN_7102166,coffee,4.0,2.0,8.0,2023-12-08
TXN_1492585,sandwich,3.0,4.0,12.0,2023-01-17
TXN_2208949,cake,4.0,3.0,12.0,2023-08-05
TXN_9815454,juice,5.0,3.0,15.0,2023-12-05
TXN_6806968,cookie,4.0,1.0,4.0,2023-07-03
TXN_3751420,sandwich,5.0,4.0,20.0,2023-11-20
TXN_3439155,salad,3.0,5.0,15.0,2023-07-30
TXN_5564198,cake,4.0,3.0,12.0,2023-06-06
TXN_3446643,smoothie,1.0,4.0,4.0,2023-06-01
TXN_1770073,cookie,2.0,1.0,2.0,2023-12-03
TXN_7328209,sandwich,3.0,4.0,12.0,2023-03-01
TXN_4252608,juice,3.0,3.0,9.0,2023-08-23
TXN_7221831,coffee,3.0,2.0,6.0,2023-03-26
TXN_4548565,juice,4.0,3.0,12.0,2023-02-17
TXN_7400015,juice,4.0,3.0,12.0,2023-01-27
TXN_4749986,tea,5.0,1.5,7.5,2023-05-26
TXN_1917336,sandwich,3.0,4.0,12.0,2023-04-12
TXN_5238755,cookie,3.0,1.0,3.0,2023-06-01
TXN_1822234,salad,2.0,3.0,10.0,2023-10-15
TXN_1342487,juice,3.0,3.0,9.0,2023-09-21
TXN_7413282,cake,5.0,3.0,15.0,2023-10-13
TXN_5713298,smoothie,2.0,4.0,8.0,2023-07-14
TXN_3045673,smoothie,3.0,4.0,12.0,2023-06-24
TXN_2662720,juice,5.0,3.0,15.0,2023-09-18
TXN_8966922,juice,4.0,3.0,12.0,2023-11-10
TXN_7311815,cookie,4.0,1.0,4.0,2023-05-11
TXN_8211198,juice,3.0,3.0,9.0,2023-01-24
TXN_6476719,juice,5.0,3.0,15.0,2023-06-04
TXN_1556480,tea,5.0,1.5,8.0,2023-02-06
TXN_3009994,unknown,5.0,1.0,5.0,2023-09-13
TXN_8992377,cake,4.0,3.0,12.0,2023-07-12
TXN_5504130,cake,3.0,3.0,9.0,2023-06-24
TXN_7153455,coffee,4.0,2.0,8.0,2023-07-02
TXN_8821579,smoothie,4.0,4.0,16.0,2023-12-06
TXN_6873127,cookie,1.0,1.0,1.0,2023-02-02
TXN_9923952,cookie,4.0,1.0,4.0,2023-08-08
TXN_7383137,coffee,2.0,2.0,4.0,2023-12-02
TXN_4766317,cookie,2.0,1.0,2.0,2023-09-23
TXN_6335297,cake,3.0,3.0,9.0,2023-10-16
TXN_9334593,sandwich,3.0,4.0,12.0,2023-04-23
TXN_2441029,cake,5.0,3.0,15.0,2023-05-18
TXN_8260461,cookie,2.0,3.0,2.0,2023-10-29
TXN_4801947,juice,1.0,3.0,3.0,2023-01-01
TXN_4323120,coffee,5.0,2.0,10.0,2023-08-29
TXN_5947264,salad,1.0,5.0,5.0,2023-03-07
TXN_9072628,salad,4.0,5.0,20.0,2023-12-29
TXN_8282744,tea,2.0,1.5,3.0,2023-06-16
TXN_2547156,cookie,3.0,1.0,3.0,2023-08-18
TXN_2428781,salad,3.0,5.0,8.0,2023-05-09
TXN_8621278,salad,2.0,5.0,10.0,2023-02-01
TXN_2616353,smoothie,3.0,4.0,12.0,2023-06-24
TXN_9731999,sandwich,3.0,4.0,16.0,2023-11-26
TXN_3608237,salad,1.0,5.0,5.0,2023-11-26
TXN_2423167,cake,3.0,3.0,9.0,2023-06-29
TXN_5742202,salad,2.0,5.0,10.0,2023-02-06
TXN_6695451,salad,1.0,5.0,5.0,2023-07-28
TXN_6098702,coffee,3.0,2.0,6.0,2023-10-15
TXN_8972184,juice,3.0,3.0,12.0,2023-08-17
TXN_2010507,cake,3.0,3.0,9.0,2023-05-23
TXN_1390754,cake,2.0,3.0,6.0,2023-11-08
TXN_4925291,smoothie,2.0,4.0,8.0,2023-09-22
TXN_8345383,tea,5.0,1.5,7.5,2023-10-14
TXN_3910293,cake,4.0,3.0,12.0,2023-01-30
TXN_4696969,salad,1.0,5.0,5.0,2023-09-29
TXN_4568379,cookie,3.0,1.0,3.0,2023-05-28
TXN_8745942,cookie,3.0,1.0,3.0,2023-05-03
TXN_1827937,coffee,1.0,2.0,2.0,2023-02-06
TXN_2496907,coffee,2.0,2.0,4.0,2023-11-28
TXN_3043371,smoothie,1.0,4.0,4.0,2023-12-04
TXN_2687149,coffee,5.0,2.0,10.0,2023-03-24
TXN_9752207,sandwich,4.0,4.0,16.0,2023-10-15
TXN_7223850,salad,2.0,5.0,10.0,2023-02-05
TXN_5421917,tea,5.0,1.5,7.5,2023-05-03
TXN_3812053,coffee,5.0,2.0,10.0,2023-04-03
TXN_8437195,cake,1.0,3.0,3.0,2023-12-10
TXN_3880494,sandwich,4.0,4.0,16.0,2023-12-17
TXN_2755642,cake,3.0,3.0,9.0,2023-03-24
TXN_8837015,juice,3.0,3.0,9.0,2023-06-11
TXN_1856538,coffee,3.0,2.0,6.0,2023-11-01
TXN_2933439,salad,4.0,5.0,20.0,2023-04-14
TXN_2667131,sandwich,2.0,4.0,8.0,2023-10-10
TXN_5536056,smoothie,3.0,4.0,12.0,2023-12-22
TXN_3846628,juice,1.0,3.0,3.0,2023-10-16
TXN_9043894,cake,1.0,3.0,3.0,2023-07-28
TXN_9354349,juice,1.0,3.0,3.0,2023-02-12
TXN_3655950,cookie,1.0,1.0,1.0,2023-11-25
TXN_4483585,smoothie,5.0,4.0,20.0,2023-12-26
TXN_2332364,cake,2.0,3.0,6.0,2023-08-10
TXN_5878649,salad,3.0,5.0,15.0,2023-02-15
TXN_2716940,coffee,1.0,2.0,2.0,2023-11-27
TXN_2496249,juice,4.0,3.0,12.0,2023-02-06
TXN_9020641,cake,4.0,3.0,12.0,2023-06-27
TXN_5931551,sandwich,4.0,4.0,8.0,2023-03-28
TXN_5812552,cake,1.0,3.0,3.0,2023-09-17
TXN_8899417,juice,3.0,5.0,15.0,2023-02-06
TXN_2259102,sandwich,2.0,4.0,8.0,2023-02-19
TXN_7041367,cookie,4.0,1.0,4.0,2023-01-04
TXN_1005377,cake,5.0,3.0,15.0,2023-06-03
TXN_7262554,salad,3.0,5.0,15.0,2023-07-08
TXN_9705971,juice,2.0,3.0,6.0,2023-09-02
TXN_4809626,coffee,5.0,2.0,10.0,2023-02-18
TXN_5171248,cake,5.0,3.0,15.0,2023-06-14
TXN_2201235,tea,1.0,1.5,1.5,2023-12-17
TXN_2907979,juice,3.0,3.0,9.0,2023-06-18
TXN_7229918,coffee,2.0,3.0,4.0,2023-03-24
TXN_5179245,juice,3.0,3.0,9.0,2023-04-17
TXN_5010968,smoothie,2.0,4.0,8.0,2023-12-03
TXN_6294315,cookie,2.0,1.0,2.0,2023-04-04
TXN_8487985,juice,5.0,3.0,15.0,2023-05-09
TXN_8552898,coffee,5.0,2.0,10.0,2023-11-06
TXN_1307428,juice,4.0,1.5,6.0,2023-02-06
TXN_4787754,juice,2.0,3.0,6.0,2023-08-31
TXN_9176533,cake,3.0,3.0,9.0,2023-10-14
TXN_1228474,smoothie,4.0,4.0,8.0,2023-11-20
TXN_9376428,unknown,1.0,5.0,5.0,2023-10-30
TXN_3678804,juice,3.0,2.0,6.0,2023-10-20
TXN_6021363,sandwich,2.0,4.0,8.0,2023-01-11
TXN_8518812,cookie,3.0,1.0,3.0,2023-06-22
TXN_5573436,coffee,1.0,3.0,2.0,2023-02-22
TXN_3274591,juice,5.0,3.0,15.0,2023-04-09
TXN_2477650,cookie,1.0,1.0,1.0,2023-10-24
TXN_4987376,tea,2.0,1.5,3.0,2023-08-20
TXN_3099819,unknown,4.0,2.0,8.0,2023-02-06
TXN_9196694,cake,4.0,3.0,12.0,2023-03-23
TXN_2735598,tea,5.0,3.0,7.5,2023-06-30
TXN_7362526,juice,1.0,3.0,3.0,2023-09-16
TXN_3584252,salad,3.0,5.0,10.0,2023-12-19
TXN_4854751,unknown,3.0,5.0,15.0,2023-02-06
TXN_6324687,smoothie,1.0,4.0,4.0,2023-03-03
TXN_2716377,juice,4.0,3.0,12.0,2023-01-03
TXN_4002142,cake,5.0,3.0,15.0,2023-06-27
TXN_9417438,salad,1.0,5.0,5.0,2023-01-05
TXN_4757873,tea,1.0,1.5,1.5,2023-09-12
TXN_6283718,smoothie,3.0,4.0,12.0,2023-07-20
TXN_2019127,salad,1.0,5.0,5.0,2023-08-03
TXN_2007652,juice,2.0,3.0,6.0,2023-12-09
TXN_3048882,juice,2.0,3.0,6.0,2023-12-30
TXN_3241510,tea,5.0,1.5,7.5,2023-10-05
TXN_1978239,salad,4.0,5.0,20.0,2023-09-20
TXN_3286168,smoothie,5.0,4.0,20.0,2023-06-25
TXN_4108567,coffee,2.0,2.0,4.0,2023-08-14
TXN_5217434,coffee,1.0,2.0,2.0,2023-09-22
TXN_6691792,unknown,3.0,3.0,9.0,2023-06-21
TXN_4822216,cake,1.0,3.0,3.0,2023-09-03
TXN_9246986,tea,4.0,1.5,6.0,2023-09-08
TXN_3931393,sandwich,2.0,4.0,8.0,2023-11-18
TXN_1429325,smoothie,2.0,4.0,8.0,2023-04-20
TXN_2888655,cookie,3.0,1.0,4.0,2023-12-17
TXN_3648160,coffee,5.0,2.0,10.0,2023-12-03
TXN_5832513,juice,4.0,3.0,12.0,2023-11-02
TXN_6053755,cookie,4.0,1.0,4.0,2023-01-18
TXN_4437520,smoothie,3.0,4.0,12.0,2023-07-28
TXN_4995281,salad,4.0,5.0,20.0,2023-02-25
TXN_6105807,smoothie,3.0,3.0,8.0,2023-01-18
TXN_8384699,unknown,3.0,3.0,15.0,2023-12-16
TXN_3549667,sandwich,3.0,4.0,12.0,2023-01-29
TXN_2566211,tea,2.0,1.5,3.0,2023-09-26
TXN_3206842,unknown,4.0,5.0,20.0,2023-04-30
TXN_8970135,juice,4.0,3.0,12.0,2023-03-26
TXN_3222612,unknown,3.0,3.0,8.0,2023-01-25
TXN_6361593,sandwich,4.0,4.0,16.0,2023-08-29
TXN_9375445,smoothie,2.0,3.0,8.0,2023-10-22
TXN_4943552,juice,5.0,3.0,15.0,2023-04-14
TXN_1532390,tea,5.0,1.5,7.5,2023-04-08
TXN_8020606,cake,4.0,3.0,8.0,2023-10-10
TXN_2729959,smoothie,4.0,4.0,16.0,2023-02-01
TXN_4582054,juice,2.0,5.0,10.0,2023-08-27
TXN_2134763,juice,3.0,3.0,9.0,2023-03-28
TXN_1633607,juice,1.0,3.0,3.0,2023-03-13
TXN_5124999,coffee,5.0,2.0,10.0,2023-04-11
TXN_3514890,smoothie,5.0,4.0,20.0,2023-08-02
TXN_2921765,tea,2.0,1.5,3.0,2023-02-06
TXN_5845583,tea,4.0,1.5,6.0,2023-10-19
TXN_6692318,tea,2.0,1.5,3.0,2023-08-20
TXN_9571019,coffee,2.0,2.0,4.0,2023-06-22
TXN_6451595,juice,2.0,3.0,6.0,2023-03-26
TXN_7255755,sandwich,5.0,4.0,20.0,2023-10-19
TXN_6925284,juice,5.0,3.0,15.0,2023-01-21
TXN_2925996,cake,3.0,3.0,9.0,2023-04-11
TXN_3944582,tea,5.0,1.5,7.5,2023-10-21
TXN_7653452,sandwich,1.0,4.0,4.0,2023-02-06
TXN_5750248,salad,4.0,5.0,20.0,2023-07-20
TXN_1020983,juice,1.0,3.0,3.0,2023-03-23
TXN_9072817,cookie,5.0,1.0,5.0,2023-07-18
TXN_1732639,cookie,4.0,1.0,4.0,2023-02-06
TXN_7416196,smoothie,2.0,4.0,8.0,2023-10-20
TXN_7276452,coffee,3.0,2.0,6.0,2023-06-05
TXN_2610195,cake,2.0,3.0,6.0,2023-10-25
TXN_7971761,salad,1.0,5.0,5.0,2023-02-06
TXN_9281392,cookie,2.0,1.0,2.0,2023-08-06
TXN_8386253,tea,4.0,1.5,6.0,2023-05-11
TXN_7995960,juice,1.0,3.0,3.0,2023-01-11
TXN_7663739,cookie,5.0,1.0,5.0,2023-03-27
TXN_3936339,juice,5.0,3.0,15.0,2023-09-08
TXN_7784608,coffee,5.0,2.0,10.0,2023-06-01
TXN_7132021,smoothie,2.0,4.0,8.0,2023-02-06
TXN_6438980,salad,2.0,5.0,10.0,2023-11-10
TXN_2196926,juice,2.0,3.0,6.0,2023-07-27
TXN_9582506,cookie,2.0,1.0,2.0,2023-04-28
TXN_2424839,juice,4.0,3.0,12.0,2023-09-28
TXN_5215704,sandwich,5.0,4.0,20.0,2023-10-31
TXN_1982031,cookie,4.0,1.0,4.0,2023-02-03
TXN_3060286,tea,2.0,1.5,3.0,2023-08-10
TXN_7878231,error,3.0,5.0,5.0,2023-05-15
TXN_9329112,smoothie,3.0,4.0,12.0,2023-02-06
TXN_1643029,cookie,3.0,1.0,3.0,2023-09-11
TXN_2764625,tea,1.0,1.5,1.5,2023-12-03
TXN_6086123,juice,3.0,3.0,9.0,2023-11-17
TXN_1796259,juice,1.0,3.0,3.0,2023-04-29
TXN_4078284,coffee,1.0,2.0,2.0,2023-05-14
TXN_4389662,smoothie,1.0,4.0,4.0,2023-08-09
TXN_1992699,cookie,2.0,1.0,2.0,2023-05-08
TXN_9389300,salad,3.0,5.0,15.0,2023-01-14
TXN_5409951,coffee,3.0,2.0,6.0,2023-06-23
TXN_2147448,coffee,4.0,2.0,8.0,2023-11-27
TXN_9826170,juice,2.0,3.0,6.0,2023-12-06
TXN_4949509,smoothie,4.0,4.0,16.0,2023-04-20
TXN_9857832,tea,3.0,1.5,4.5,2023-03-31
TXN_5038122,salad,1.0,5.0,8.0,2023-08-11
TXN_8984085,salad,1.0,5.0,5.0,2023-08-17
TXN_8830264,salad,1.0,5.0,5.0,2023-11-23
TXN_9696074,coffee,4.0,2.0,8.0,2023-06-24
TXN_9579637,tea,4.0,1.5,6.0,2023-06-26
TXN_7907786,tea,5.0,3.0,7.5,2023-09-20
TXN_5316852,coffee,2.0,2.0,4.0,2023-04-08
TXN_1292430,smoothie,1.0,4.0,4.0,2023-03-09
TXN_5226399,error,4.0,3.0,12.0,2023-01-19
TXN_2470530,cake,1.0,3.0,3.0,2023-03-21
TXN_6498718,coffee,4.0,2.0,8.0,2023-03-18
TXN_1602435,smoothie,1.0,4.0,4.0,2023-12-01
TXN_1434598,sandwich,5.0,4.0,20.0,2023-11-18
TXN_9871036,smoothie,1.0,4.0,4.0,2023-07-02
TXN_2073001,coffee,2.0,2.0,4.0,2023-11-22
TXN_9284622,unknown,1.0,2.0,8.0,2023-05-15
TXN_7815076,juice,5.0,3.0,8.0,2023-12-16
TXN_6897172,coffee,4.0,2.0,8.0,2023-12-08
TXN_3783903,tea,4.0,1.5,6.0,2023-06-25
TXN_4378637,cookie,1.0,1.0,1.0,2023-05-12
TXN_7514047,error,1.0,5.0,8.0,2023-03-08
TXN_4375708,sandwich,4.0,4.0,16.0,2023-08-01
TXN_9775984,juice,2.0,3.0,6.0,2023-10-09
TXN_1708928,smoothie,1.0,4.0,4.0,2023-02-06
TXN_2352685,cookie,1.0,1.0,1.0,2023-02-06
TXN_1625754,cake,5.0,3.0,15.0,2023-08-03
TXN_9567915,cake,1.0,3.0,3.0,2023-06-30
TXN_4062634,salad,2.0,5.0,10.0,2023-04-05
TXN_6624397,juice,4.0,3.0,12.0,2023-04-30
TXN_2991733,tea,5.0,1.5,7.5,2023-04-13
TXN_2404800,sandwich,5.0,4.0,20.0,2023-01-28
TXN_4501915,juice,4.0,3.0,12.0,2023-12-04
TXN_6273431,juice,2.0,3.0,6.0,2023-04-05
TXN_7166936,cookie,3.0,1.0,4.0,2023-09-25
TXN_7645250,juice,2.0,3.0,6.0,2023-10-09
TXN_9231480,cookie,4.0,1.0,4.0,2023-08-28
TXN_4247105,coffee,5.0,2.0,10.0,2023-04-14
TXN_8732935,cookie,4.0,1.0,4.0,2023-08-06
TXN_5108867,juice,3.0,3.0,9.0,2023-03-19
TXN_3270584,cake,3.0,3.0,9.0,2023-01-10
TXN_8258798,coffee,3.0,3.0,6.0,2023-10-18
TXN_7412012,coffee,1.0,2.0,2.0,2023-08-02
TXN_1927324,sandwich,1.0,4.0,4.0,2023-08-29
TXN_9159655,cookie,5.0,1.0,5.0,2023-03-21
TXN_1293057,tea,2.0,1.5,3.0,2023-07-03
TXN_8829698,cake,2.0,3.0,8.0,2023-03-19
TXN_5056351,juice,1.0,3.0,3.0,2023-04-24
TXN_4431264,smoothie,2.0,4.0,8.0,2023-11-14
TXN_7371782,tea,3.0,1.5,4.5,2023-02-26
TXN_7631505,sandwich,4.0,4.0,16.0,2023-07-08
TXN_4331770,salad,4.0,5.0,20.0,2023-06-04
TXN_2593909,juice,2.0,3.0,6.0,2023-02-25
TXN_9728062,coffee,1.0,2.0,2.0,2023-05-01
TXN_7664606,cookie,2.0,1.0,2.0,2023-07-05
